country,year,sex,age,population, gdp_for_year ($) ,suicides_no
Belize,2008,female,15-24 years,31003,"1,36,86,25,150",0
Belize,2008,female,35-54 years,30201,"1,36,86,25,150",0
Belize,2008,female,5-14 years,37579,"1,36,86,25,150",0
Belize,2008,female,55-74 years,9143,"1,36,86,25,150",0
Belize,2008,female,75+ years,2139,"1,36,86,25,150",0
Belize,2008,male,5-14 years,38038,"1,36,86,25,150",0
Belize,2008,male,55-74 years,9580,"1,36,86,25,150",0
Belize,2009,male,15-24 years,31526,"1,33,69,57,250",5
Belize,2009,male,25-34 years,23713,"1,33,69,57,250",3
Belize,2009,male,55-74 years,10523,"1,33,69,57,250",1
Belize,2009,female,15-24 years,31873,"1,33,69,57,250",3
Belize,2009,male,35-54 years,31734,"1,33,69,57,250",2
Belize,2009,female,25-34 years,24742,"1,33,69,57,250",1
Belize,2009,female,35-54 years,31606,"1,33,69,57,250",0
Belize,2009,female,5-14 years,37982,"1,33,69,57,250",0
Belize,2009,female,55-74 years,9786,"1,33,69,57,250",0
Belize,2009,female,75+ years,2251,"1,33,69,57,250",0
Belize,2009,male,5-14 years,38375,"1,33,69,57,250",0
Belize,2009,male,75+ years,2078,"1,33,69,57,250",0
Belize,2010,male,55-74 years,11553,"1,39,71,13,450",2
Belize,2010,male,25-34 years,24053,"1,39,71,13,450",4
Belize,2010,male,35-54 years,32734,"1,39,71,13,450",5
Belize,2010,male,15-24 years,32338,"1,39,71,13,450",2
Belize,2010,female,35-54 years,32852,"1,39,71,13,450",2
Belize,2010,female,15-24 years,32738,"1,39,71,13,450",0
Belize,2010,female,25-34 years,25416,"1,39,71,13,450",0
Belize,2010,female,5-14 years,38304,"1,39,71,13,450",0
Belize,2010,female,55-74 years,10522,"1,39,71,13,450",0
Belize,2010,female,75+ years,2363,"1,39,71,13,450",0
Belize,2010,male,5-14 years,38669,"1,39,71,13,450",0
Belize,2010,male,75+ years,2254,"1,39,71,13,450",0
Belize,2011,male,75+ years,2303,"1,48,70,05,600",1
Belize,2011,male,25-34 years,24923,"1,48,70,05,600",9
Belize,2011,male,15-24 years,33414,"1,48,70,05,600",9
Belize,2011,male,35-54 years,33782,"1,48,70,05,600",8
Belize,2011,female,15-24 years,33746,"1,48,70,05,600",4
Belize,2011,male,55-74 years,11928,"1,48,70,05,600",1
Belize,2011,female,35-54 years,34151,"1,48,70,05,600",1
Belize,2011,female,25-34 years,26338,"1,48,70,05,600",0
Belize,2011,female,5-14 years,38613,"1,48,70,05,600",0
Belize,2011,female,55-74 years,11025,"1,48,70,05,600",0
Belize,2011,female,75+ years,2410,"1,48,70,05,600",0
Belize,2011,male,5-14 years,39029,"1,48,70,05,600",0
Belize,2012,male,55-74 years,12340,"1,57,36,70,250",3
Belize,2012,male,25-34 years,25854,"1,57,36,70,250",6
Belize,2012,male,35-54 years,34785,"1,57,36,70,250",6
Belize,2012,female,15-24 years,34680,"1,57,36,70,250",2
Belize,2012,male,15-24 years,34413,"1,57,36,70,250",1
Belize,2012,female,25-34 years,27291,"1,57,36,70,250",0
Belize,2012,female,35-54 years,35365,"1,57,36,70,250",0
Belize,2012,female,5-14 years,38680,"1,57,36,70,250",0
Belize,2012,female,55-74 years,11573,"1,57,36,70,250",0
Belize,2012,female,75+ years,2440,"1,57,36,70,250",0
Belize,2012,male,5-14 years,39194,"1,57,36,70,250",0
Belize,2012,male,75+ years,2331,"1,57,36,70,250",0
Belize,2013,male,35-54 years,35782,"1,61,25,73,850",7
Belize,2013,male,25-34 years,26847,"1,61,25,73,850",4
Belize,2013,male,15-24 years,35340,"1,61,25,73,850",4
Belize,2013,male,55-74 years,12803,"1,61,25,73,850",1
Belize,2013,female,15-24 years,35551,"1,61,25,73,850",1
Belize,2013,female,25-34 years,28278,"1,61,25,73,850",0
Belize,2013,female,35-54 years,36553,"1,61,25,73,850",0
Belize,2013,female,5-14 years,38558,"1,61,25,73,850",0
Belize,2013,female,55-74 years,12179,"1,61,25,73,850",0
Belize,2013,female,75+ years,2451,"1,61,25,73,850",0
Belize,2013,male,5-14 years,39211,"1,61,25,73,850",0
Belize,2013,male,75+ years,2335,"1,61,25,73,850",0
Belize,2014,male,55-74 years,13350,"1,70,39,51,050",4
Belize,2014,male,25-34 years,27885,"1,70,39,51,050",7
Belize,2014,male,35-54 years,36808,"1,70,39,51,050",5
Belize,2014,male,15-24 years,36197,"1,70,39,51,050",2
Belize,2014,female,15-24 years,36364,"1,70,39,51,050",2
Belize,2014,female,5-14 years,38337,"1,70,39,51,050",2
Belize,2014,female,25-34 years,29287,"1,70,39,51,050",1
Belize,2014,female,35-54 years,37789,"1,70,39,51,050",1
Belize,2014,female,55-74 years,12866,"1,70,39,51,050",0
Belize,2014,female,75+ years,2447,"1,70,39,51,050",0
Belize,2014,male,5-14 years,39137,"1,70,39,51,050",0
Belize,2014,male,75+ years,2313,"1,70,39,51,050",0
Belize,2015,male,75+ years,2264,"1,77,85,67,600",1
Belize,2015,male,25-34 years,28956,"1,77,85,67,600",9
Belize,2015,male,55-74 years,13996,"1,77,85,67,600",3
Belize,2015,male,35-54 years,37895,"1,77,85,67,600",4
Belize,2015,male,5-14 years,39041,"1,77,85,67,600",3
Belize,2015,female,55-74 years,13642,"1,77,85,67,600",1
Belize,2015,male,15-24 years,36971,"1,77,85,67,600",2
Belize,2015,female,35-54 years,39103,"1,77,85,67,600",2
Belize,2015,female,15-24 years,37114,"1,77,85,67,600",1
Belize,2015,female,25-34 years,30312,"1,77,85,67,600",0
Belize,2015,female,5-14 years,38109,"1,77,85,67,600",0
Belize,2015,female,75+ years,2432,"1,77,85,67,600",0
Bosnia and Herzegovina,2011,male,55-74 years,363350,"18,64,47,23,861",2
Bosnia and Herzegovina,2011,male,25-34 years,252743,"18,64,47,23,861",1
Bosnia and Herzegovina,2011,male,35-54 years,549187,"18,64,47,23,861",2
Bosnia and Herzegovina,2011,female,15-24 years,272956,"18,64,47,23,861",0
Bosnia and Herzegovina,2011,female,25-34 years,256067,"18,64,47,23,861",0
Bosnia and Herzegovina,2011,female,35-54 years,553980,"18,64,47,23,861",0
Bosnia and Herzegovina,2011,female,5-14 years,246977,"18,64,47,23,861",0
Bosnia and Herzegovina,2011,female,55-74 years,436988,"18,64,47,23,861",0
Bosnia and Herzegovina,2011,female,75+ years,115955,"18,64,47,23,861",0
Bosnia and Herzegovina,2011,male,15-24 years,290910,"18,64,47,23,861",0
Bosnia and Herzegovina,2011,male,5-14 years,256966,"18,64,47,23,861",0
Bosnia and Herzegovina,2011,male,75+ years,77233,"18,64,47,23,861",0
Bosnia and Herzegovina,2014,male,75+ years,96222,"18,55,83,43,508",37
Bosnia and Herzegovina,2014,male,55-74 years,401567,"18,55,83,43,508",84
Bosnia and Herzegovina,2014,male,35-54 years,534512,"18,55,83,43,508",96
Bosnia and Herzegovina,2014,female,75+ years,141795,"18,55,83,43,508",14
Bosnia and Herzegovina,2014,male,25-34 years,252546,"18,55,83,43,508",19
Bosnia and Herzegovina,2014,female,35-54 years,554379,"18,55,83,43,508",28
Bosnia and Herzegovina,2014,female,55-74 years,458353,"18,55,83,43,508",23
Bosnia and Herzegovina,2014,male,15-24 years,274269,"18,55,83,43,508",6
Bosnia and Herzegovina,2014,female,25-34 years,234219,"18,55,83,43,508",3
Bosnia and Herzegovina,2014,female,15-24 years,250924,"18,55,83,43,508",2
Bosnia and Herzegovina,2014,male,5-14 years,227491,"18,55,83,43,508",1
Bosnia and Herzegovina,2014,female,5-14 years,227892,"18,55,83,43,508",0
Brazil,1985,male,75+ years,840300,"2,22,94,27,90,435",129
Brazil,1985,male,55-74 years,5364900,"2,22,94,27,90,435",535
Brazil,1985,male,35-54 years,11986300,"2,22,94,27,90,435",1011
Brazil,1985,male,25-34 years,10762900,"2,22,94,27,90,435",791
Brazil,1985,male,15-24 years,13834000,"2,22,94,27,90,435",661
Brazil,1985,female,75+ years,988100,"2,22,94,27,90,435",32
Brazil,1985,female,55-74 years,5650100,"2,22,94,27,90,435",148
Brazil,1985,female,25-34 years,10798700,"2,22,94,27,90,435",269
Brazil,1985,female,35-54 years,12185200,"2,22,94,27,90,435",296
Brazil,1985,female,15-24 years,13751800,"2,22,94,27,90,435",280
Brazil,1985,female,5-14 years,15622900,"2,22,94,27,90,435",41
Brazil,1985,male,5-14 years,15693700,"2,22,94,27,90,435",35
Brazil,1986,male,75+ years,823700,"2,68,13,72,24,730",103
Brazil,1986,male,55-74 years,5492100,"2,68,13,72,24,730",581
Brazil,1986,male,35-54 years,12396000,"2,68,13,72,24,730",967
Brazil,1986,male,25-34 years,9895200,"2,68,13,72,24,730",754
Brazil,1986,male,15-24 years,13347500,"2,68,13,72,24,730",685
Brazil,1986,female,75+ years,1079400,"2,68,13,72,24,730",33
Brazil,1986,female,55-74 years,6093600,"2,68,13,72,24,730",163
Brazil,1986,female,35-54 years,13195700,"2,68,13,72,24,730",335
Brazil,1986,female,15-24 years,13514000,"2,68,13,72,24,730",331
Brazil,1986,female,25-34 years,10614200,"2,68,13,72,24,730",257
Brazil,1986,female,5-14 years,16001200,"2,68,13,72,24,730",35
Brazil,1986,male,5-14 years,16323800,"2,68,13,72,24,730",27
Brazil,1987,male,75+ years,655621,"2,94,08,41,12,393",149
Brazil,1987,male,55-74 years,5163568,"2,94,08,41,12,393",647
Brazil,1987,male,35-54 years,12796733,"2,94,08,41,12,393",1100
Brazil,1987,male,25-34 years,11266240,"2,94,08,41,12,393",865
Brazil,1987,male,15-24 years,14119488,"2,94,08,41,12,393",713
Brazil,1987,female,55-74 years,5891414,"2,94,08,41,12,393",197
Brazil,1987,female,75+ years,1018461,"2,94,08,41,12,393",28
Brazil,1987,female,35-54 years,13229129,"2,94,08,41,12,393",349
Brazil,1987,female,25-34 years,11393405,"2,94,08,41,12,393",266
Brazil,1987,female,15-24 years,14145640,"2,94,08,41,12,393",291
Brazil,1987,male,5-14 years,16751806,"2,94,08,41,12,393",35
Brazil,1987,female,5-14 years,16390962,"2,94,08,41,12,393",32
Brazil,1988,male,75+ years,675564,"3,30,39,73,81,998",135
Brazil,1988,male,55-74 years,5281479,"3,30,39,73,81,998",530
Brazil,1988,male,35-54 years,13244446,"3,30,39,73,81,998",1115
Brazil,1988,male,25-34 years,11593305,"3,30,39,73,81,998",849
Brazil,1988,female,75+ years,1057285,"3,30,39,73,81,998",52
Brazil,1988,male,15-24 years,14249735,"3,30,39,73,81,998",663
Brazil,1988,female,55-74 years,6051315,"3,30,39,73,81,998",182
Brazil,1988,female,35-54 years,13714531,"3,30,39,73,81,998",333
Brazil,1988,female,25-34 years,11741737,"3,30,39,73,81,998",266
Brazil,1988,female,15-24 years,14267683,"3,30,39,73,81,998",281
Brazil,1988,male,5-14 years,17111833,"3,30,39,73,81,998",35
Brazil,1988,female,5-14 years,16712381,"3,30,39,73,81,998",25
Brazil,1989,male,75+ years,686864,"4,25,59,53,10,000",141
Brazil,1989,male,55-74 years,5415199,"4,25,59,53,10,000",543
Brazil,1989,male,35-54 years,13704169,"4,25,59,53,10,000",1067
Brazil,1989,male,25-34 years,11906533,"4,25,59,53,10,000",891
Brazil,1989,male,15-24 years,14394322,"4,25,59,53,10,000",722
Brazil,1989,female,75+ years,1090428,"4,25,59,53,10,000",44
Brazil,1989,female,55-74 years,6229420,"4,25,59,53,10,000",166
Brazil,1989,female,35-54 years,14212092,"4,25,59,53,10,000",318
Brazil,1989,female,25-34 years,12077302,"4,25,59,53,10,000",247
Brazil,1989,female,15-24 years,14396938,"4,25,59,53,10,000",261
Brazil,1989,female,5-14 years,17011362,"4,25,59,53,10,000",35
Brazil,1989,male,5-14 years,17445679,"4,25,59,53,10,000",28
Brazil,1990,male,75+ years,689024,"4,61,95,17,82,000",151
Brazil,1990,male,55-74 years,5570146,"4,61,95,17,82,000",601
Brazil,1990,male,35-54 years,14165486,"4,61,95,17,82,000",1127
Brazil,1990,male,25-34 years,12198761,"4,61,95,17,82,000",945
Brazil,1990,male,15-24 years,14568361,"4,61,95,17,82,000",731
Brazil,1990,female,75+ years,1117615,"4,61,95,17,82,000",38
Brazil,1990,female,55-74 years,6431086,"4,61,95,17,82,000",196
Brazil,1990,female,35-54 years,14711203,"4,61,95,17,82,000",394
Brazil,1990,female,15-24 years,14548740,"4,61,95,17,82,000",304
Brazil,1990,female,25-34 years,12392001,"4,61,95,17,82,000",250
Brazil,1990,male,5-14 years,17729894,"4,61,95,17,82,000",34
Brazil,1990,female,5-14 years,17265236,"4,61,95,17,82,000",32
Brazil,1991,male,75+ years,725105,"6,02,86,00,00,000",153
Brazil,1991,male,55-74 years,5727704,"6,02,86,00,00,000",660
Brazil,1991,male,35-54 years,14626951,"6,02,86,00,00,000",1334
Brazil,1991,male,25-34 years,12481850,"6,02,86,00,00,000",1002
Brazil,1991,male,15-24 years,14774615,"6,02,86,00,00,000",771
Brazil,1991,female,55-74 years,6630160,"6,02,86,00,00,000",222
Brazil,1991,female,75+ years,1172662,"6,02,86,00,00,000",38
Brazil,1991,female,35-54 years,15218376,"6,02,86,00,00,000",331
Brazil,1991,female,25-34 years,12700804,"6,02,86,00,00,000",266
Brazil,1991,female,15-24 years,14737389,"6,02,86,00,00,000",303
Brazil,1991,male,5-14 years,17989977,"6,02,86,00,00,000",41
Brazil,1991,female,5-14 years,17496257,"6,02,86,00,00,000",35
Brazil,1992,male,75+ years,754020,"4,00,59,92,50,000",146
Brazil,1992,male,55-74 years,5899574,"4,00,59,92,50,000",643
Brazil,1992,male,35-54 years,15081747,"4,00,59,92,50,000",1408
Brazil,1992,male,25-34 years,12740352,"4,00,59,92,50,000",981
Brazil,1992,male,15-24 years,14998739,"4,00,59,92,50,000",816
Brazil,1992,female,75+ years,1221291,"4,00,59,92,50,000",36
Brazil,1992,female,35-54 years,15718299,"4,00,59,92,50,000",391
Brazil,1992,female,55-74 years,6848963,"4,00,59,92,50,000",166
Brazil,1992,female,25-34 years,12985784,"4,00,59,92,50,000",262
Brazil,1992,female,15-24 years,14937179,"4,00,59,92,50,000",283
Brazil,1992,male,5-14 years,18169763,"4,00,59,92,50,000",39
Brazil,1992,female,5-14 years,17651310,"4,00,59,92,50,000",36
Brazil,1993,male,75+ years,776516,"4,37,79,85,77,640",168
Brazil,1993,male,55-74 years,6082548,"4,37,79,85,77,640",628
Brazil,1993,male,25-34 years,12975409,"4,37,79,85,77,640",1183
Brazil,1993,male,35-54 years,15546851,"4,37,79,85,77,640",1374
Brazil,1993,male,15-24 years,15249319,"4,37,79,85,77,640",917
Brazil,1993,female,75+ years,1265590,"4,37,79,85,77,640",33
Brazil,1993,female,55-74 years,7082827,"4,37,79,85,77,640",182
Brazil,1993,female,15-24 years,15156899,"4,37,79,85,77,640",334
Brazil,1993,female,35-54 years,16228348,"4,37,79,85,77,640",346
Brazil,1993,female,25-34 years,13246132,"4,37,79,85,77,640",261
Brazil,1993,male,5-14 years,18272195,"4,37,79,85,77,640",51
Brazil,1993,female,5-14 years,17732843,"4,37,79,85,77,640",31
Brazil,1994,male,75+ years,793671,"5,58,11,19,97,497",180
Brazil,1994,male,55-74 years,6270191,"5,58,11,19,97,497",725
Brazil,1994,male,25-34 years,13187454,"5,58,11,19,97,497",1228
Brazil,1994,male,35-54 years,16047095,"5,58,11,19,97,497",1436
Brazil,1994,male,15-24 years,15533989,"5,58,11,19,97,497",988
Brazil,1994,female,75+ years,1307893,"5,58,11,19,97,497",39
Brazil,1994,female,15-24 years,15405279,"5,58,11,19,97,497",372
Brazil,1994,female,55-74 years,7323575,"5,58,11,19,97,497",174
Brazil,1994,female,35-54 years,16774482,"5,58,11,19,97,497",369
Brazil,1994,female,25-34 years,13479427,"5,58,11,19,97,497",291
Brazil,1994,male,5-14 years,18311628,"5,58,11,19,97,497",48
Brazil,1994,female,5-14 years,17753766,"5,58,11,19,97,497",46
Brazil,1995,male,75+ years,806015,"7,69,30,53,86,183",180
Brazil,1995,male,55-74 years,6459129,"7,69,30,53,86,183",812
Brazil,1995,male,35-54 years,16593682,"7,69,30,53,86,183",1703
Brazil,1995,male,25-34 years,13377021,"7,69,30,53,86,183",1318
Brazil,1995,male,15-24 years,15852481,"7,69,30,53,86,183",1084
Brazil,1995,female,75+ years,1349701,"7,69,30,53,86,183",42
Brazil,1995,female,55-74 years,7566176,"7,69,30,53,86,183",208
Brazil,1995,female,35-54 years,17368864,"7,69,30,53,86,183",450
Brazil,1995,female,25-34 years,13683822,"7,69,30,53,86,183",318
Brazil,1995,female,15-24 years,15683286,"7,69,30,53,86,183",347
Brazil,1995,male,5-14 years,18309246,"7,69,30,53,86,183",38
Brazil,1995,female,5-14 years,17734168,"7,69,30,53,86,183",36
Brazil,1996,male,75+ years,861847,"8,50,42,64,32,992",176
Brazil,1996,male,55-74 years,6651122,"8,50,42,64,32,992",798
Brazil,1996,male,35-54 years,17150145,"8,50,42,64,32,992",1827
Brazil,1996,male,25-34 years,13533249,"8,50,42,64,32,992",1265
Brazil,1996,male,15-24 years,16172705,"8,50,42,64,32,992",1164
Brazil,1996,female,75+ years,1426991,"8,50,42,64,32,992",52
Brazil,1996,female,55-74 years,7790591,"8,50,42,64,32,992",202
Brazil,1996,female,35-54 years,17981388,"8,50,42,64,32,992",448
Brazil,1996,female,15-24 years,15978838,"8,50,42,64,32,992",347
Brazil,1996,female,25-34 years,13851001,"8,50,42,64,32,992",299
Brazil,1996,male,5-14 years,18270623,"8,50,42,64,32,992",70
Brazil,1996,female,5-14 years,17684630,"8,50,42,64,32,992",50
Brazil,1997,male,75+ years,915653,"8,83,19,96,25,325",219
Brazil,1997,male,55-74 years,6842729,"8,83,19,96,25,325",895
Brazil,1997,male,35-54 years,17744763,"8,83,19,96,25,325",1856
Brazil,1997,male,25-34 years,13664422,"8,83,19,96,25,325",1349
Brazil,1997,male,15-24 years,16523208,"8,83,19,96,25,325",1102
Brazil,1997,female,75+ years,1503183,"8,83,19,96,25,325",44
Brazil,1997,female,35-54 years,18634217,"8,83,19,96,25,325",507
Brazil,1997,female,55-74 years,8017560,"8,83,19,96,25,325",202
Brazil,1997,female,25-34 years,13987171,"8,83,19,96,25,325",282
Brazil,1997,female,15-24 years,16301577,"8,83,19,96,25,325",327
Brazil,1997,female,5-14 years,17600190,"8,83,19,96,25,325",55
Brazil,1997,male,5-14 years,18197954,"8,83,19,96,25,325",53
Brazil,1998,male,75+ years,968599,"8,63,72,34,11,633",217
Brazil,1998,male,55-74 years,7040369,"8,63,72,34,11,633",931
Brazil,1998,male,35-54 years,18361729,"8,63,72,34,11,633",1902
Brazil,1998,male,25-34 years,13787276,"8,63,72,34,11,633",1288
Brazil,1998,male,15-24 years,16881408,"8,63,72,34,11,633",1089
Brazil,1998,female,75+ years,1580747,"8,63,72,34,11,633",55
Brazil,1998,female,55-74 years,8252694,"8,63,72,34,11,633",197
Brazil,1998,female,35-54 years,19311067,"8,63,72,34,11,633",458
Brazil,1998,female,25-34 years,14109075,"8,63,72,34,11,633",324
Brazil,1998,female,15-24 years,16629063,"8,63,72,34,11,633",364
Brazil,1998,male,5-14 years,18105835,"8,63,72,34,11,633",50
Brazil,1998,female,5-14 years,17496449,"8,63,72,34,11,633",47
Brazil,1999,male,75+ years,1022378,"5,99,38,85,79,986",214
Brazil,1999,male,55-74 years,7252947,"5,99,38,85,79,986",818
Brazil,1999,male,35-54 years,18977263,"5,99,38,85,79,986",1897
Brazil,1999,male,25-34 years,13927042,"5,99,38,85,79,986",1199
Brazil,1999,male,15-24 years,17212692,"5,99,38,85,79,986",1103
Brazil,1999,female,55-74 years,8504649,"5,99,38,85,79,986",188
Brazil,1999,female,35-54 years,19987055,"5,99,38,85,79,986",426
Brazil,1999,female,75+ years,1662705,"5,99,38,85,79,986",35
Brazil,1999,female,25-34 years,14242229,"5,99,38,85,79,986",259
Brazil,1999,female,15-24 years,16927682,"5,99,38,85,79,986",281
Brazil,1999,male,5-14 years,18012783,"5,99,38,85,79,986",50
Brazil,1999,female,5-14 years,17392648,"5,99,38,85,79,986",37
Brazil,2000,male,75+ years,1077633,"6,55,42,06,45,477",215
Brazil,2000,male,55-74 years,7486883,"6,55,42,06,45,477",900
Brazil,2000,male,35-54 years,19576126,"6,55,42,06,45,477",1989
Brazil,2000,male,25-34 years,14100257,"6,55,42,06,45,477",1200
Brazil,2000,male,15-24 years,17494250,"6,55,42,06,45,477",1037
Brazil,2000,female,75+ years,1750820,"6,55,42,06,45,477",45
Brazil,2000,female,55-74 years,8779652,"6,55,42,06,45,477",220
Brazil,2000,female,35-54 years,20645897,"6,55,42,06,45,477",456
Brazil,2000,female,15-24 years,17175577,"6,55,42,06,45,477",345
Brazil,2000,female,25-34 years,14403448,"6,55,42,06,45,477",271
Brazil,2000,female,5-14 years,17298023,"6,55,42,06,45,477",43
Brazil,2000,male,5-14 years,17927425,"6,55,42,06,45,477",42
Brazil,2001,male,75+ years,1162417,"5,59,37,22,76,082",244
Brazil,2001,male,55-74 years,7721938,"5,59,37,22,76,082",964
Brazil,2001,male,35-54 years,20128463,"5,59,37,22,76,082",2227
Brazil,2001,male,25-34 years,14294493,"5,59,37,22,76,082",1398
Brazil,2001,male,15-24 years,17698960,"5,59,37,22,76,082",1262
Brazil,2001,female,35-54 years,21260886,"5,59,37,22,76,082",578
Brazil,2001,female,55-74 years,9044684,"5,59,37,22,76,082",206
Brazil,2001,female,15-24 years,17361833,"5,59,37,22,76,082",393
Brazil,2001,female,75+ years,1866958,"5,59,37,22,76,082",41
Brazil,2001,female,25-34 years,14578443,"5,59,37,22,76,082",286
